book	book_id	chapter	verse	text
1 Korintô	46	12	14	Inyule ni maliga, nyuu i gwé bé jô yada, ndi ngandak bijô.
1 Korintô	46	12	15	Ibale kôô u bak le u kal le: “Hala kiki me ta bé woo, wee me ta bé jô nyuu,” hala a nkobla bé le kôô u ta bé jô nyuu.
1 Korintô	46	12	16	Ibale ôô u bak le u kal le: “Hala kiki me ta bé jis, wee me ta bé me jô nyuu,” hala a nkobla bé le ôô u ta bé jô nyuu.
1 Korintô	46	12	17	Ibale nyuu yosôna i bak jis, ki nyuu y’a noga lelaa? Ibale nyuu yosôna i bak ôô, ki nyuu y’a nok laa njiñ?
1 Korintô	46	12	18	Ndi Nyambe a bi téé hiki jô nyuu kiki i nlémél nye.
1 Korintô	46	12	19	Ibale bijô gwobisôna bi bak ndik jô yada, ki nyuu i yé hee?
1 Korintô	46	12	20	Nano bi yé ngandak bijô, ndi nyuu yada ndigi.
1 Korintô	46	12	21	Jis li nla bé kal woo le: “U tane bé me nseñ,” to ño u nla bé kal kôô le: “U tane bé me nseñ.”
1 Korintô	46	12	22	Ndi bijô bi nyuu bi bi nene le bi nlôôha bomb bi yé nseñ,
1 Korintô	46	12	23	yak bijô bi nyuu di nhoñol le bi gwé bé bañga lipém, gwon di nti ngandak lipém, hala nyen di nti bijô bi bi nene bé bilam ngandak lipém,
1 Korintô	46	12	24	ndi bijô bi bi nene bilam bi gwé bé ngôñ ni jam jo ki jo. Ndi Nyambe a bi gwañna bijô bi nyuu hala, a tinak bijô bi bi gwé bé lipém ngandak lipém,
1 Korintô	46	12	25	kayéle nyuu i bagla bañ, ndi bijô bi tôñna gwo ni gwo.
1 Korintô	46	12	26	Ibale jô yada i nok ndutu, yak bini bijô bipe gwobisôna bi nok ndutu lôñni yo; tole ibale jô yada i nkôhna lipém, yak bini bijô bipe gwobisôna bi nkon maséé lôñni yo.
1 Korintô	46	12	27	Ndi ni yé nyuu Kristô, hiki wada nan a bak jô yada.
1 Korintô	46	12	28	Yak Nyambe a bi téé bijô gwobisôna bi likoda: Pok, baôma; iba, bapôdôl; aa, baniiga; i mbus, mimpémba mi mam; i mbus ki, makébla i mélés makon; liti bôt bape mahôla; ngap i éga; ngap i pot ngandak dilémb.
1 Korintô	46	12	29	Bobasôna bé bon ba yé baôma, hala bé? Bobasôna bé bon ba yé bapôdôl, hala bé? Bobasôna bé bon ba yé baniiga, hala bé? Bobasôna bé bon ba mboñ mimpémba mi mam, hala bé?
1 Korintô	46	12	30	Bobasôna bé bon ba gwé likébla i mélés makon, hala bé? Bobasôna bé bon ba mpot ngandak dilémb, hala bé? Bobasôna bé bon ba yé bakobol dilémb, hala bé?
1 Korintô	46	12	31	Ndi ni ligip i yéñ makébla ma ma nloo mana. Ndi m’a unda bé i jam li nloo mam momasôna.
book	book_id	chapter	verse	text
1 Korintô	46	13	1	Ibale me mpot yaga dilémb di bôt ni di biañgel, ndi me bana bé me gwéha, wee me nyila kiki nkéñ le ba nkôt tole bende i i nloña maôô.
1 Korintô	46	13	2	To ibale me gwé likébla i pot mbañ, me nogok mimb mimpubi nwominsôna, me ban-ga ki yi yosôna; ibale me gwé yak hémle yosôna i pa dikôa, ndi me bana bé me gwéha, me ta bé me to jam.
1 Korintô	46	13	3	To ibale me nti gwom gwem gwobisôna inyu jés bôt bape, tole ibale me nsem nyuu yem inyu boñ le me kadba, ndi me bana bé me gwéha, hala a gwééne yaga bé me nseñ.
1 Korintô	46	13	4	Gwéha i nwo ngut, i gwé ki loñgeñem. Gwéha i nkila bé njôñ, i nkadba bé, i nhumbul bé nyuu,
1 Korintô	46	13	5	i gwé bé bilem bibe, i nyéñ bé ndik yéñe yé yomede, i ñunup bé to. I ñéñél bé mut numpe béba.
1 Korintô	46	13	6	I nkon bé maséé inyu ngitelepsép, ndi i nkon maséé ni maliga.
1 Korintô	46	13	7	I nihbe mam momasôna, i nhémle mam momasôna, i mbôdôl mam momasôna ñem, i nhônba mam momasôna.
1 Korintô	46	13	8	Gwéha i mal bé. Ndi ibale likébla i pot mbañ li yé, li ga mal; ibale likébla i pot dilémb li yé, li ga mal; ibale likébla li yi li yé, li ga mal.
1 Korintô	46	13	9	Inyule di gwé bé yi i nya i yôni, di mpot bé to mbañ i nya i yôni,
1 Korintô	46	13	10	ndi ngéda mam ma yôni ma nlo, mam ma yôni bé m’a mal.
1 Korintô	46	13	11	I ngéda me bé mañge, me bé pot kiki mañge, me hoñlak kiki mañge, me hegek pék kiki mañge; ndi nano nu me nyila nhôôlak mut, me mboñ ha bé mam kiki mañge.
1 Korintô	46	13	12	Inyule nano, di ntehe puyepuye ni njel léman; ndi ha ngéda i, d’a tehe i mbombom. I len ini, yi yem i yôni bé; ndi ha ngéda i, m’a tibil yaga yi ndik kiki Nyambe a ntibil yaga yi me.
1 Korintô	46	13	13	Ndi nano, mana mam maa ma nyégle: Hémle, botñem, gwéha; ndi jam li nloo i mam mana momasôna li yé gwéha.
book	book_id	chapter	verse	text
1 Korintô	46	14	1	Ni ligip i unda gwéha, ndi kena ni bisu i boñ biliya inyu yéñ makébla ma mbuu, ndi téntén le ni pot mbañ.
1 Korintô	46	14	2	Inyule nu a mpot dilémb, a mpôdôs bé bôt, ndi Nyambe; ndi mut to wada a nok bé nye inyule a mpot mimb mimpubi ni njel mbuu mpubi.
1 Korintô	46	14	3	Ndi nu a mpot mbañ a nlédés, a nti makénd, a nti ki bôt hogbe ni nkwel wé.
1 Korintô	46	14	4	I mut a mpot hilémb a nlédés nyemede, ndi i mut a mpot mbañ a nlédés likoda.
1 Korintô	46	14	5	Nano me ngwés le bébobasôna ni pot dilémb, ndi me nlôôha gwés le ni pot mbañ. Ni maliga, i mut a mpot mbañ a nloo mut a mpot dilémb, handugi le a kobol inyu lédés likoda.
1 Korintô	46	14	6	Ndi munu ngéda ini, a lôk kéé, ibale me yé le me lo, me pôdhak bé dilémb, imbe loñge me ga bôñôl bé handugi le me soolene bé jam, tole me ti bé yi, to mbañ, to biniigana?
1 Korintô	46	14	7	Nlélém jam ni gwom bi gwé bé niñ ndi bi nkôt nsik, kiki bo hikos tole hiluñ. Ibale bi nkôt bé nsik i nya i nôga loñge, lelaa mut a nla yi i yom ba yé i kôt lôñni hikos tole hiluñ?
1 Korintô	46	14	8	Inyule ibale sép i nhem bé loñge, njee a ga kôôba inyu jo gwét?
1 Korintô	46	14	9	Nlélém jam, ibale ni ngwélél bé hilémb inyu pot i nya i nôga loñge, lelaa mut a nla yi i jam ni yé kal? Ni maliga, wee n’a ba ni mpot yaga i mbebi.
1 Korintô	46	14	10	Mintén mi dilémb mi yé ngandak ikété nkoñ ’isi, ndi to hiada hi hi gwé bé ndoñi hi ta bé.
1 Korintô	46	14	11	Inyule ibale me nok bé i yom mut a mpot, m’a ba nkén mut inyu nu a yé i pot, yak nu a yé i pot a’ ba nkén mut inyu yem.
1 Korintô	46	14	12	Jon yak bé, ibale ni gwé ngôñ keñi i bana makébla ma mbuu, yéña le ni bôl ni makébla ma ma ga lédés likoda.
1 Korintô	46	14	13	Jon, i mut a mpot hilémb a soohe le a pam i kobol.
1 Korintô	46	14	14	Inyule ibale me yé i soohe ikété ngim hilémb, likébla jem li mbuu jon li yé i soohe, ndi me nhek ha bé pék.
1 Korintô	46	14	15	Kii i nlama ni bôña? M’a soohe ni likébla li mbuu, ndi m’a soohe ki ni pék yem. M’a tôp tjémbi di bibégés ni likébla li mbuu, ndi m’a tôp ki tjémbi di bibégés ni pék yem.
1 Korintô	46	14	16	Ndi ibale u nti bibégés ni likébla li mbuu, lelaa yañga mut i i yé ikété nan i ga kal “Amen” inyu mayéga u nti, hala kiki a nyi bé jam u yé i kal?
1 Korintô	46	14	17	I yé yaga maliga le u yé i ti mayéga loñge, ndi hala a ta bé i lédés mut numpe.
1 Korintô	46	14	18	Me nti Nyambe mayéga le me mpot dilémb iloo bébobasôna.
1 Korintô	46	14	19	Ndi ikété likoda, me ntehe nseñ i pot bibuk bitan ni pék yem, le ndi me niiga yak bôt bape, iloole me pot jôm li dikôô di bibuk ikété ngim hilémb.
1 Korintô	46	14	20	A lôk kéé, ni yila bañ kiki disiina di boñge di di gwé bé ngap i nok, ndi ni ba kiki disiina di boñge di di nyi bé béba; ni yila ki minañak mi bôt ikété nogna nan.
1 Korintô	46	14	21	I yé ntilga ikété mbén Môsi le: “Yéhôva a nkal le: ‘M’a pôdôs litén lini ni dilémb di bakén ba bôt yak ni bibép bi bakén ba bôt, ndi to hala, ba ga tjél emble me.’”
1 Korintô	46	14	22	Jon, i pot dilémb i ta bé yimbne inyu bahémle ndi inyu ba ba nhémle bé, ki le i pot mbañ i ta bé inyu ba ba nhémle bé, ndi inyu bahémle.
1 Korintô	46	14	23	Jon, ibale likoda jolisôna li nkodba ngim homa, bôt bobasôna ba kahal pot dilémb, ndi gwañga bi bôt tole bôt ba nhémle bé ba jôp, baa ba ga kal bé le ni nkônd njék?
1 Korintô	46	14	24	Ibale bébobasôna ni yé i pot mbañ, ndi mut a nhémle bé tole yañga mut i jôp, bibañga binan bébobasôna bi ga kodol nye, bi ntinde ki nye i tibil wanba.
1 Korintô	46	14	25	Ha nyen mam ma sôli nye ikété ñem m’a nene, kayéle a ga ôm maboñ ’isi, a bégés Nyambe, a kalak le: “Nyambe a yé toi ipôla nan.”
1 Korintô	46	14	26	Kii i nlama ni bôña, a lôk kéé? I ngéda ni nkodba, mut wada a gwé hiémbi, numpe a gwé biniigana, numpe a gwé masoola, numpe a mpot hilémb, numpe a nkobol. Mam momasôna ma bôña inyu lédés bape.
1 Korintô	46	14	27	Ibale bahogi ba mpot dilémb, ba ba ndik bôt iba tole baa i ngandak yosôna, hiki wada a podok i yé ngéda, mut numpe a koblak.
1 Korintô	46	14	28	Ndi ibale mut a nkobol a ta bé, a nlama yén nwee ikété likoda, a pôdhak Nyambe ikété ñem wé.
1 Korintô	46	14	29	Bapôdôl iba tole baa bon ba pot, bana bape ba yéñ i yi ndoñi.
1 Korintô	46	14	30	Ibale mut numpe a nkôhna masoola, a bak a yii ha, wee nu a mbôk yoñ hop a mom nwee.
1 Korintô	46	14	31	Inyule bébobasôna ni nla pot mbañ, hiki mut i yé ngéda, inyu boñ le bôt bobasôna ba nigil, bôt bobasôna ba kôhna ki makénd.
1 Korintô	46	14	32	Ndi bapôdôl bon ba nlama ane makébla ma mbuu ma bapôdôl.
1 Korintô	46	14	33	Inyule Nyambe a ta bé Nyambe nu yubda, ndi nu nsañ. Ndik kiki hala a mbôña ikété makoda ma babuphaga momasôna,
1 Korintô	46	14	34	bôda ba mom nwee ikété makoda, inyule ba gwé bé kunde i pot. Ndi ba suhus bomede, kiki yak mbén Môsi i nkal.
1 Korintô	46	14	35	Ibale ba nsômbôl nigil jam, ba bat balôm bap i ndap, inyule hala a yé wonyuu le muda a pot ikété likoda.
1 Korintô	46	14	36	Baa bañga i Nyambe i bi lôl i bééni, tole i bi pam ndik mpamak i bééni?
1 Korintô	46	14	37	Ibale mut a nhoñol le a yé mpôdôl tole a gwé likébla li mbuu, a nlama neebe le i mam me yé i tilna bé ma yé mambén ma Nwet.
1 Korintô	46	14	38	Ndi ibale mut a nyan i jam lini, ba ga yan nye.
1 Korintô	46	14	39	Jon, a lôk kéé yem, kena ni bisu i boñ biliya i pot mbañ, ndi ni sôña bañ bôt i pot dilémb.
1 Korintô	46	14	40	Ndi mam momasôna ma bôña loñge ni ikété oda.
book	book_id	chapter	verse	text
1 Korintô	46	15	1	Ndi, a lôk kéé, me nhôñlaha bé ñañ nlam me bi añle bé, u yak bé ni bi neebe, mu yaga ki nyen ni tééne siñ siñ.
1 Korintô	46	15	2	Ni njel ñañ nlam u nyen yak bé ni yé i kôhna tohi, ibale ni ntéñbe yaga ni ñañ nlam me bi añle bé, handugi le ni yila bahémle yañga.
1 Korintô	46	15	3	Inyule ikété mam ma bisu yak me me bi kôhna, jam me bi ti bé li yé le Kristô a bi wo inyu bibéba gwés inoñnaga ni Bitilna;
1 Korintô	46	15	4	le a bi juba, ñ, a bi tuglana i hilo hi nyônôs aa inoñnaga ni Bitilna;
1 Korintô	46	15	5	ni le a bi pémél Kéfa, i mbus a pémél jôm ni iba.
1 Korintô	46	15	6	I mbus ha, a pémél iloo mbôgôl lôk kéé itan i nlélém ngéda, libim ikété yap li ngi yii ni bés, ndi bahogi ba bi wo.
1 Korintô	46	15	7	I mbus hala, a pémél Yakôbô; i mbus, a pémél baôma bobasôna.
1 Korintô	46	15	8	Ndi sôk i nsôk, a pémél yak me wengoñle a mpémél man nu a ngwéé ngéda ngi kola.
1 Korintô	46	15	9	Inyule me yé ñôma nuntitigi ikété baôma, me kôli bé to sébla le ñôma inyule me bi tééñga likoda li Nyambe.
1 Korintô	46	15	10	Ndi ni njel konangoo i mbuma ñañ i Nyambe, me yé i yom me yé. Yak konangoo yé i mbuma ñañ inyu yem i bé bé yañga inyule me bi tumbba ni nson iloo bobasôna; memede bé to, ndi konangoo i mbuma ñañ i Nyambe i i yé lôñni me.
1 Korintô	46	15	11	Jon, to ibale men me ñañal, tole bo, i ñañ nlam unu won di ñañal, won ni bi hémle ki.
1 Korintô	46	15	12	Ndi ibale di ñañal le Kristô a bi tuge ikété bawoga, lelaa bahogi ikété nan ba nkal le bitugne bi bawoga bi ta bé?
1 Korintô	46	15	13	Ibale bitugne bi bawoga bi ta toi bé, wee Kristô a bi tuge bé.
1 Korintô	46	15	14	Ndi ibale Kristô a bi tuge bé, wee likalô jés li yé yaga yañga, yak hémle nan i bak yañga.
1 Korintô	46	15	15	Handugi hala, ibale bawoga ba nlama toi bé tuge, wee i nene le di mbok mbôgi bitembee inyu Nyambe, inyule di mbok mbôgi ikolba Nyambe, di kalak le a bi tugul Kristô, ki le a bi tugul bé nye.
1 Korintô	46	15	16	Inyule ibale bawoga ba nlama bé tuge, wee to Kristô a bi tuge bé.
1 Korintô	46	15	17	Jam lipe ki, ibale Kristô a bi tuge bé, wee hémle nan i yé yañga; ni ngi yii ikété bibéba binan.
1 Korintô	46	15	18	Wee Yak i bôt ba bi wo ikété adna ni Kristô ba bi tjiba tjiba yosôna.
1 Korintô	46	15	19	Ibale munu niñ ini yotama nyen di mbôdôl Kristô ñem, wee di nkônha ngoo iloo bôt bobasôna.
1 Korintô	46	15	20	Ndi nano, Kristô a bi tuge ikété bawoga, nyen a yé litam li bisu li bôt ba bi wo.
1 Korintô	46	15	21	Inyule kiki nyemb i bi lo ni njel mut wada, hala nyen yak bitugne bi bawoga bi nlo ni njel mut wada.
1 Korintô	46	15	22	Inyule nlélém kiki ni njel Adam nyen bôt bobasôna ba nwo, hala ki nyen ni njel Kristô, bobasôna ba ga kôhna niñ.
1 Korintô	46	15	23	Ndi hiki mut inoñnaga ni oda: Kristô, nu a yé litam li bisu; i mbus, i bôt ba yé ba Kristô ngéda a mba ha.
1 Korintô	46	15	24	I mbus ha, i lisuk, a’ timbis Ane yak Nyambe wé ni Tata wé, a ma mal tjé biane gwobisôna, ni kunde i ane yosôna, ni lipémba jolisôna.
1 Korintô	46	15	25	Inyule a nlama ane letee Nyambe a ha baoo bé bobasôna isi makôô mé.
1 Korintô	46	15	26	Yak ñoo nu nsôk le nyemb a’ tjiba.
1 Korintô	46	15	27	Inyule Nyambe “a bi suhus mam momasôna isi makôô mé.” Ndi ngéda a nkal le ‘mam momasôna ma bi suhlana,’ i yé ntiik le Nu a bi suhus mam momasôna isi yé a ta bé mu nsoñgi u.
1 Korintô	46	15	28	Ndi ngéda Nyambe a’ suhus mam momasôna isi makôô mé, ha nyen yak Man nyemede a’ suhus nyemede isi Nu a bi suhus mam momasôna isi yé, le ndi Nyambe a ba mam momasôna inyu bôt bobasôna.
1 Korintô	46	15	29	Ibale hala bé, ki i bôt ba yé kôhna sôble inyu yila bawoga ba ga boñ lelaa? Ibale bawoga ba nlama yaga bé tuge, inyuki ba yé kôhna sôble inyu ba bawoga?
1 Korintô	46	15	30	Inyuki yak bés di yé yaga ikété ndutu ngéda yosôna?
1 Korintô	46	15	31	Hiki kel, nyemb i téé me bisu. A lôk kéé, i jam lini li yé maliga nlélém kiki maséé makeñi me gwé inyu nan ikété Kristô Yésu Nwet wés ma yé maliga.
1 Korintô	46	15	32	Ibale kiki bôt bape, me bi jo lôñni binuga bi bikai i Éfésô, umbe nseñ me nkôhna mu? Ibale bawoga ba nlama bé tuge, wee “di jek, di nyok, inyule yani d’a wo.”
1 Korintô	46	15	33	Ni yôm bañ. Bilôñ bibe bi ñôbôs bilem bilam.
1 Korintô	46	15	34	Ngo ni hek pék inyu boñ mam ma téé sép, ni bana bañ lem i boñ béba, inyule bahogi ikété nan ba nyi bé Nyambe. Me mpot hala inyu wéha bé nyuu.
1 Korintô	46	15	35	Ndi mut a’ bat le: “Lelaa bawoga ba nlama tuge? Ñ, b’a lo ni umbe ntén nyuu?”
1 Korintô	46	15	36	A jôñ mut! I yom u mbel i nla bé o handugi le i bôk i wo.
1 Korintô	46	15	37	Ndi inyu yom u mbel, u mbel bé e i i ga nañ, ndi nso jis li blé tole ntén mbôô umpe;
1 Korintô	46	15	38	ndi Nyambe a nti yo nyuu kiki i nlémél nye, a tinak hiki mbôô yé yé nyuu.
1 Korintô	46	15	39	Minsôn nwominsôna mi ta bé nlélém, ndi minsôn mi bôt ba binam mi yé ntén wada, minsôn mi binuga mi bak wap ntén, minsôn mi dinuni mi bak wap ntén, minsôn mi tjobi mi bak ki wap ntén.
1 Korintô	46	15	40	Gwom bi ngii bi yé, yak gwom bi hisi bi bak; ndi lipém li gwom bi ngii li yé ntén wada, yak lipém li gwom bi hisi li bak wé ntén.
1 Korintô	46	15	41	Lipém li hiañgaa li yé ntén wada, lipém li sôñ li bak wé ntén, lipém li tjôdôt li bak wé ntén; ni maliga, lipém li hiôdôt hiada li ta bé nlélém ni lipém li hiôdôt hipe.
1 Korintô	46	15	42	Hala nyen i yé ni bitugne bi bawoga. Nyuu i i mbol yon i njuba, ndi nyuu i i nla bé bol yon i ntuge.
1 Korintô	46	15	43	I njuba ikété wonyuu; i tuge ikété lipém. I njuba ikété bibomb; i tuge ikété lipémba.
1 Korintô	46	15	44	I njuba i bak nyuu minsôn; i tuge i bak nyuu mbuu. Ibale nyuu minsôn i yé, wee yak nyuu mbuu i yé.
1 Korintô	46	15	45	Jon i yé ntilga le: “Mut bisu le Adam a bi yila hégél i i niñ.” Adam nu nsôk a yila mbuu u u nti ñiñ.
1 Korintô	46	15	46	Ndi yom mbuu bé yon i mbôk i bisu. Yom minsôn yon i mbôk i bisu, ndi yom mbuu i yik noñ i mbus.
1 Korintô	46	15	47	Mut bisu a nlôl ’isi, a bak nhegek ni biték; mut nu yônôs iba a nlôl i ngii.
1 Korintô	46	15	48	Kiki nu a bi héga ni biték a yé, hala ki nyen ba ba bi héga ni biték ba yé; kiki nu ngii a yé, hala ki nyen ba ngii ba yé.
1 Korintô	46	15	49	Ndik kiki di bi pôna nu a bi héga ni biték, hala ki nyen d’a pôna nu a nlôl i ngii.
1 Korintô	46	15	50	Ndi, a lôk kéé, me nkal bé le minsôn ni matjél bi nla bé kôdôl Ane Nyambe, to mam ma mbol ma nla bé kôdôl mam ma mbol bé.
1 Korintô	46	15	51	Nuna-ki, me nkal bé jimb lipubi: Bésbobasôna d’a wo bé, ndi bésbobasôna d’a heñla
1 Korintô	46	15	52	kunda yada, i likéébana li jis, ngéda sép y’a hem inyu ngélé i nsôk. Inyule sép y’a hem, bawoga b’a tuge ni manyuu ma mbol bé, ha nyen d’a heñla.
1 Korintô	46	15	53	Inyule ini nyuu i ñôbi i nlama heñla inyu yila nyuu i i ñôbi bé, Yak ini nyuu i nwo i nlama heñla inyu yila nyuu i i nwo bé.
1 Korintô	46	15	54	Ndi ngéda ini nyuu i mbol i nyila nyuu i i mbol bé, Yak ini nyuu i i nwo i nyila nyuu i i nwo bé, ha nyen bini bibañga bi yé ntilga gw’a yon: “Nyemb i mila i boga ni boga.”
1 Korintô	46	15	55	“A nyemb, yémbél yoñ i yé hee? A nyemb, mbôñ yoñ i yé hee?”
1 Korintô	46	15	56	Mbôñ i i nti nyemb i yé béba, ndi mbén Môsi yon i yé ngui i béba.
1 Korintô	46	15	57	Ndi Nyambe a kôhna mayéga inyule a nti bés yémbél ni njel Nwet wés Yésu Kristô!
1 Korintô	46	15	58	Jon, a lôk kéé yem i gwéha, telbana siñ siñ, ibabé piñgla, ni ban-ga ngandak mam i boñ ikété nson Nwet ngéda yosôna, ni yik le ndumbba nan inyu Nwet i ta bé yañga.
book	book_id	chapter	verse	text
1 Korintô	46	16	1	Ndi inyu makébla ni nlama kot inyu bapubhaga, ni nla noñ bitelbene me bi ti makoda ma Galatia.
1 Korintô	46	16	2	I kel bisu i hiki sonde, hiki wada nan a nlama tééda ngim yom ipañ inoñnaga ni la yé, inyu boñ le ni kot bañ makébla ngéda me nlo nyoo.
1 Korintô	46	16	3	Ndi ngéda me mpam nyoo, m’a ep i bôt ni ntila mu bikaat binan le ni mbôdôl ñem, le ba kena likébla linan li loñgeñem i Yérusalem.
1 Korintô	46	16	4	Ndi ibale i nene me loñge le yak me me ke nyoo, ki b’a ke nyoo lôñni me.
1 Korintô	46	16	5	Ndi m’a lo i bééni ngéda me mal tagbene i Makédônia, inyule m’a tagbene i Makédônia;
1 Korintô	46	16	6	bebek ki le m’a yén ndék, tole m’a tégbaha mbéñ lôñni bé, le ndi ni yéga me ndék mu njel to hee homa me nke.
1 Korintô	46	16	7	Inyule nano, me gwé bé ngôñ i tagbe ntagbege inyu tehe bé, ndi me mbot ñem le m’a tégbaha ndék ngéda lôñni bé, ibale Yéhôva a ngwés.
1 Korintô	46	16	8	Ndi me nyégle i Éfésô letee ni i ngand Pentékôt,
1 Korintô	46	16	9	inyule nwemel nkeñi inyu nson u nyibla inyu yem, ndi ngandak bakolba i yé.
1 Korintô	46	16	10	Ndi ibale Timôtéô a nlo, boña le a kon bañ woñi wo ki wo ngéda a mba ni bé, inyule a ngwel nson u Yéhôva ndik kiki me.
1 Korintô	46	16	11	Jon mut nye ki nye a yan bañ nye. Ni tjôla nye ni nsañ kayéle a pam i meeni, inyule me ni lôk kéé di mbem nye.
1 Korintô	46	16	12	Ndi inyu mankéé wés Apôlô, me bi ti nye ngandak makénd le a lo i bééni lôñni lôk kéé. A bééna bé mahoñol i lo nyoo nano, ndi a’ lo ngéda pôla y’a nene.
1 Korintô	46	16	13	Yéna péé, telbana siñ siñ ikété hémle, boña mam kiki bôlôm, ni yila mimpémba.
1 Korintô	46	16	14	Mam momasôna ni mboñ, boña mo ni gwéha.
1 Korintô	46	16	15	Jon a lôk kéé, me nsoohe bé le: Ni nyi le bôt ba ndap lihaa i Stéfana ba yé banigil ba bisu i Akaya, ni le ba bi ti bomede nkikip i gwel nson inyu bapubhaga.
1 Korintô	46	16	16	Yak bé kena ni bisu i suhus bébomede isi nya bôt ini, ni isi bôt bobasôna ba nsal ikété adna, ba tumbbaga ni nson.
1 Korintô	46	16	17	Ndi me nkon maséé le Stéfana bona Fortunatô lôñni Akaikô ba yé hana, inyule ba bi hôla me ngandak hala kiki ni bé bé hana.
1 Korintô	46	16	18	Inyule ba bi ti me ni bé hogbe. Jon ni diihe yaga i nya bôt ini.
1 Korintô	46	16	19	Makoda ma Asia ma ñômle bé mayéga. Akila bo Priska lôñni likoda li yé ndap yap, ba nyéga bé ni ñem wap wonsôna ikété Nwet.
1 Korintô	46	16	20	Lôk kéé yosôna i ñômle bé mayéga. Yégnana bé ni bé, ni sohna ki mamañ i nya i yé pubhaga.
1 Korintô	46	16	21	Me Paul, mayéga mem mana memede me ntila ni woo wem.
1 Korintô	46	16	22	Ibale mut a ngwés bé Nwet, a ba ntiihege. A Nwet wés, lok!
1 Korintô	46	16	23	Konangoo i mbuma ñañ i Nwet le Yésu i ba lôñni bé.
1 Korintô	46	16	24	Gwéha yem i ba lôñni bébobasôna ba ni yé ikété adna ni Kristô Yésu.
